checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
0 <= ... < 200 DM,22,existing credits paid back duly till now,repairs,13404,500 <= ... < 1000 DM,unemployed,4,female,none,2,unknown / no property,29,none,for free,4,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,education,1939,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",29,none,for free,2,unskilled - resident,2,none,yes,2,married/widowed
... < 0 DM,32,delay in paying off in the past,others,5808,... < 100 DM,... >= 7 years,3,male,none,1,"car or other, not in savings account",27,bank,rent,2,skilled employee / official,2,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,26,delay in paying off in the past,car (new),2727,... >= 1000 DM,... >= 7 years,2,male,co-applicant,1,building society savings agreement / life insurance,21,bank,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,26,delay in paying off in the past,car (used),3083,unknown / no savings account,... < 1 year,3,female,guarantor,3,real estate,67,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,7,critical account / other credits existing (not at this bank),others,1674,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,co-applicant,3,unknown / no property,28,none,rent,3,skilled employee / official,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,10,critical account / other credits existing (not at this bank),business,3369,... >= 1000 DM,... < 1 year,2,female,guarantor,2,real estate,20,bank,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
... < 0 DM,4,all credits at this bank paid back duly,car (used),15945,500 <= ... < 1000 DM,... < 1 year,3,female,guarantor,2,real estate,30,stores,rent,2,skilled employee / official,1,none,no,1,single
no checking account,4,all credits at this bank paid back duly,furniture/equipment,10700,... < 100 DM,... < 1 year,4,male,guarantor,2,real estate,19,bank,own,3,unskilled - resident,2,"yes, registered under customer's name",no,2,married/widowed
no checking account,72,critical account / other credits existing (not at this bank),car (new),3821,... < 100 DM,... >= 7 years,3,male,none,3,unknown / no property,31,stores,rent,4,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,11,all credits at this bank paid back duly,car (used),1211,100 <= ... < 500 DM,4 <= ... < 7 years,3,male,none,1,"car or other, not in savings account",28,stores,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
... < 0 DM,24,critical account / other credits existing (not at this bank),business,15945,... < 100 DM,1 <= ... < 4 years,2,female,co-applicant,1,building society savings agreement / life insurance,38,bank,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
0 <= ... < 200 DM,9,all credits at this bank paid back duly,radio/television,15945,... < 100 DM,... < 1 year,4,male,co-applicant,2,unknown / no property,32,none,rent,1,management / self-employed / highly qualified employee / officer,2,none,no,2,single
no checking account,41,no credits taken / all credits paid back duly,domestic appliances,2824,... < 100 DM,... < 1 year,3,male,co-applicant,4,unknown / no property,19,bank,own,1,management / self-employed / highly qualified employee / officer,2,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,16,critical account / other credits existing (not at this bank),others,11362,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,none,2,unknown / no property,25,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
no checking account,23,no credits taken / all credits paid back duly,furniture/equipment,929,100 <= ... < 500 DM,unemployed,2,male,guarantor,2,unknown / no property,75,bank,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,24,delay in paying off in the past,domestic appliances,15769,100 <= ... < 500 DM,... < 1 year,1,male,co-applicant,1,real estate,44,bank,rent,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,32,all credits at this bank paid back duly,repairs,2057,... >= 1000 DM,unemployed,1,female,none,4,building society savings agreement / life insurance,21,stores,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,15,no credits taken / all credits paid back duly,domestic appliances,619,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),others,3968,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,1,real estate,32,none,own,2,skilled employee / official,2,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,9732,... < 100 DM,... < 1 year,2,female,co-applicant,4,building society savings agreement / life insurance,31,none,for free,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,26,critical account / other credits existing (not at this bank),business,5211,500 <= ... < 1000 DM,unemployed,4,female,none,4,unknown / no property,27,none,rent,1,unskilled - resident,2,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,all credits at this bank paid back duly,car (used),2548,unknown / no savings account,... < 1 year,1,female,guarantor,4,"car or other, not in savings account",28,bank,rent,4,unskilled - resident,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,24,all credits at this bank paid back duly,car (used),2176,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,2,building society savings agreement / life insurance,54,stores,rent,4,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,9,no credits taken / all credits paid back duly,radio/television,4896,500 <= ... < 1000 DM,... < 1 year,2,female,guarantor,3,real estate,34,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,no,2,single
0 <= ... < 200 DM,21,no credits taken / all credits paid back duly,others,5410,... < 100 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",24,bank,for free,3,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
... < 0 DM,32,existing credits paid back duly till now,education,9341,100 <= ... < 500 DM,unemployed,2,male,guarantor,2,"car or other, not in savings account",25,stores,for free,4,skilled employee / official,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,38,all credits at this bank paid back duly,retraining,1663,... < 100 DM,... < 1 year,4,male,co-applicant,1,real estate,45,bank,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
no checking account,25,existing credits paid back duly till now,car (new),15945,... < 100 DM,... >= 7 years,4,female,co-applicant,4,building society savings agreement / life insurance,61,none,rent,2,management / self-employed / highly qualified employee / officer,2,none,no,2,single
0 <= ... < 200 DM,27,delay in paying off in the past,others,3673,... >= 1000 DM,1 <= ... < 4 years,3,male,co-applicant,4,"car or other, not in savings account",38,stores,rent,2,skilled employee / official,1,none,no,2,divorced/separated
0 <= ... < 200 DM,24,no credits taken / all credits paid back duly,radio/television,10068,unknown / no savings account,1 <= ... < 4 years,2,female,none,3,building society savings agreement / life insurance,36,stores,for free,1,unskilled - resident,1,none,yes,1,single
no checking account,35,existing credits paid back duly till now,business,5608,... < 100 DM,... >= 7 years,1,male,guarantor,4,building society savings agreement / life insurance,36,bank,own,2,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,car (new),15215,... < 100 DM,4 <= ... < 7 years,1,male,co-applicant,2,"car or other, not in savings account",34,stores,rent,2,unskilled - resident,1,none,yes,2,single
no checking account,28,no credits taken / all credits paid back duly,car (used),2384,100 <= ... < 500 DM,... >= 7 years,3,male,co-applicant,4,"car or other, not in savings account",36,bank,for free,2,skilled employee / official,2,none,yes,2,married/widowed
0 <= ... < 200 DM,28,no credits taken / all credits paid back duly,repairs,10951,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,2,real estate,19,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,6,critical account / other credits existing (not at this bank),furniture/equipment,3359,unknown / no savings account,4 <= ... < 7 years,2,male,none,2,unknown / no property,39,bank,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,18,critical account / other credits existing (not at this bank),radio/television,13746,500 <= ... < 1000 DM,... < 1 year,4,female,co-applicant,2,real estate,26,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,26,no credits taken / all credits paid back duly,furniture/equipment,979,... >= 1000 DM,... < 1 year,1,female,guarantor,3,unknown / no property,26,bank,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,married/widowed
... < 0 DM,45,all credits at this bank paid back duly,others,6162,unknown / no savings account,1 <= ... < 4 years,1,female,co-applicant,2,building society savings agreement / life insurance,22,stores,rent,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,8,critical account / other credits existing (not at this bank),education,2734,... >= 1000 DM,... >= 7 years,1,female,none,2,unknown / no property,23,stores,rent,1,management / self-employed / highly qualified employee / officer,1,none,no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,23,all credits at this bank paid back duly,car (used),15945,... < 100 DM,... < 1 year,3,female,none,4,unknown / no property,30,stores,for free,1,management / self-employed / highly qualified employee / officer,2,none,no,1,married/widowed
0 <= ... < 200 DM,25,existing credits paid back duly till now,education,2159,500 <= ... < 1000 DM,... >= 7 years,1,male,none,1,real estate,36,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
